workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,internal_node_id,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,error
53,Control,True,1,False,True,010,1,1,False,True,False,True,010,0.0-47.0,1,890,[1],stimuli/1010010.jpg,315994,prediction_trial,72,image-keyboard-response,
53,Control,True,1,True,True,000,0,0,True,True,True,True,001,0.0-49.0,0,597,[0],stimuli/0000001.jpg,316982,prediction_trial,74,image-keyboard-response,
53,Control,True,1,False,False,111,1,1,False,False,True,True,101,0.0-51.0,1,490,[1],stimuli/1111101.jpg,317804,prediction_trial,76,image-keyboard-response,
53,Control,False,0,True,True,100,1,1,False,True,False,True,111,0.0-53.0,0,988,[1],stimuli/1100111.jpg,319154,prediction_trial,78,image-keyboard-response,
53,Control,True,1,True,True,101,1,1,True,True,True,True,000,0.0-55.0,1,546,[1],stimuli/1101000.jpg,320286,prediction_trial,80,image-keyboard-response,
53,Control,True,1,True,True,001,1,1,False,True,False,True,110,0.0-57.0,1,1811,[1],stimuli/1001110.jpg,322641,prediction_trial,82,image-keyboard-response,
53,Control,True,1,True,True,101,1,1,False,True,False,True,111,0.0-59.0,1,1058,[1],stimuli/1101111.jpg,324227,prediction_trial,84,image-keyboard-response,
53,Control,True,1,True,True,101,1,1,False,True,False,True,110,0.0-61.0,1,694,[1],stimuli/1101110.jpg,325528,prediction_trial,86,image-keyboard-response,
53,Control,True,1,True,True,000,2,2,True,True,True,True,100,0.0-63.0,2,563,[2],stimuli/2000100.jpg,326677,prediction_trial,88,image-keyboard-response,
53,Control,False,0,False,True,100,0,0,False,True,True,True,010,0.0-65.0,1,805,[0],stimuli/0100010.jpg,328012,prediction_trial,90,image-keyboard-response,
53,Control,False,0,True,True,010,0,0,False,True,False,True,111,0.0-67.0,1,2532,[0],stimuli/0010111.jpg,332534,prediction_trial,92,image-keyboard-response,
53,Control,True,1,False,True,010,1,1,False,True,True,True,000,0.0-69.0,1,685,[1],stimuli/1010000.jpg,333786,prediction_trial,94,image-keyboard-response,
53,Control,True,1,True,True,000,0,0,True,True,True,True,000,0.0-71.0,0,442,[0],stimuli/0000000.jpg,334590,prediction_trial,96,image-keyboard-response,
53,Control,True,1,True,True,000,2,2,True,True,True,True,110,0.0-73.0,2,510,[2],stimuli/2000110.jpg,335420,prediction_trial,98,image-keyboard-response,
53,Control,True,1,False,False,101,0,0,False,False,True,True,011,0.0-75.0,0,438,[0],stimuli/0101011.jpg,336186,prediction_trial,100,image-keyboard-response,
53,Control,True,1,True,True,011,0,0,True,True,True,True,010,0.0-77.0,0,450,[0],stimuli/0011010.jpg,336992,prediction_trial,102,image-keyboard-response,
53,Control,True,1,False,True,100,0,0,False,True,False,True,101,0.0-79.0,0,2908,[0],stimuli/0100101.jpg,340266,prediction_trial,104,image-keyboard-response,
53,Control,True,1,False,True,001,2,2,False,True,True,True,010,0.0-81.0,2,526,[2],stimuli/2001010.jpg,341415,prediction_trial,106,image-keyboard-response,
53,Control,True,1,False,True,010,1,1,False,True,True,True,100,0.0-83.0,1,591,[1],stimuli/1010100.jpg,342419,prediction_trial,108,image-keyboard-response,
53,Control,True,1,False,False,111,0,0,False,False,True,True,011,0.0-85.0,0,394,[0],stimuli/0111011.jpg,343133,prediction_trial,110,image-keyboard-response,
53,Control,True,1,False,True,010,1,1,False,True,True,True,101,0.0-87.0,1,562,[1],stimuli/1010101.jpg,344049,prediction_trial,112,image-keyboard-response,
53,Control,False,0,True,True,101,1,1,False,True,False,True,011,0.0-89.0,2,1548,[1],stimuli/1101011.jpg,345924,prediction_trial,114,image-keyboard-response,
53,Control,True,1,True,True,010,0,0,False,True,False,True,100,0.0-91.0,0,1161,[0],stimuli/0010100.jpg,347651,prediction_trial,116,image-keyboard-response,
