Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
665792b8ba8f20890ac0e0cb,646633f7c6264a9a636042d8,RETURNED,Not Applicable,2024-05-29T20:41:38.527000Z,,,,,,1203,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
665792ba916558ed86d82a67,63c40b98533b26ec941005c3,RETURNED,Not Applicable,2024-05-29T20:41:40.269000Z,,,,,,2145,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
665792be31bd19068729c6e2,5d4e204c6686610015bf2c5a,RETURNED,Not Applicable,2024-05-29T20:40:39.701000Z,,,,,,1757,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
665792cab9254b075ddfeec3,64294cae8d5cae1b2ed48562,RETURNED,Not Applicable,2024-05-29T20:41:00.429000Z,,,,,,2147,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
665792cce7b0c541453516e1,5a1cddb4087f2e0001eafb99,RETURNED,Not Applicable,2024-05-29T20:51:00.050000Z,,,,,,5251,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66579300b651b453ebb03e6a,62e029ff528ea30b4508eaf5,RETURNED,Not Applicable,2024-05-29T20:52:01.984000Z,,,,,,1810,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6657934f9f0317b2cba47e9f,63af5c586c05eee8c3d03730,RETURNED,Not Applicable,2024-05-29T20:43:02.176000Z,,,,,,3114,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6657936e9f4a8c692451832d,632a9a164ae4b7deb9aa84db,RETURNED,Not Applicable,2024-05-29T20:54:00.015000Z,,,,,,3376,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6657975a480d7e783d0b7c96,5bf311373a5bf00001401f64,RETURNED,Not Applicable,2024-05-29T21:00:14.173000Z,,,,,,4634,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66579cbb3432e912fb494f81,59d9d9cd8fd07a0001842484,AWAITING REVIEW,Not Applicable,2024-05-29T21:23:07.584000Z,2024-05-29T21:40:23.317000Z,,,1036.0,C15OJXAH,2248,30,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
