workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,internal_node_id,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,error
2,Pilot (test data collection),False,0,False,False,111,2,0,False,False,False,True,001,0.0-63.0,2,815,"[0, 2, 1]",stimuli/2111001.jpg,65381,prediction_trial,94,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,1,2,False,False,False,False,011,0.0-65.0,2,568,"[1, 2, 0]",stimuli/1111011.jpg,66296,prediction_trial,96,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,100,1,1,False,False,False,False,111,0.0-67.0,1,611,[1],stimuli/1100111.jpg,67218,prediction_trial,98,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,010,2,2,False,False,False,False,101,0.0-69.0,1,665,[2],stimuli/2010101.jpg,68152,prediction_trial,100,image-keyboard-response,
2,Pilot (test data collection),True,1,False,True,001,2,2,False,False,False,False,101,0.0-71.0,2,760,[2],stimuli/2001101.jpg,69676,prediction_trial,102,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,2,False,False,False,True,001,0.0-73.0,1,750,"[0, 2, 1]",stimuli/2111001.jpg,70690,prediction_trial,104,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,2,False,False,True,True,010,0.0-75.0,0,755,"[0, 2, 1]",stimuli/0111010.jpg,71765,prediction_trial,106,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,1,False,False,True,True,100,0.0-77.0,2,972,"[0, 2, 1]",stimuli/2111100.jpg,73149,prediction_trial,108,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,011,2,2,False,False,False,False,101,0.0-79.0,2,1050,"[2, 1]",stimuli/2011101.jpg,74753,prediction_trial,110,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,1,False,False,False,False,110,0.0-81.0,1,499,"[1, 0, 2]",stimuli/0111110.jpg,75590,prediction_trial,112,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,110,1,0,False,False,False,False,011,0.0-83.0,1,584,"[0, 1]",stimuli/1110011.jpg,76493,prediction_trial,114,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,1,False,False,False,True,100,0.0-85.0,0,819,"[2, 1, 0]",stimuli/0111100.jpg,77628,prediction_trial,116,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,011,0,0,False,True,False,True,100,0.0-87.0,0,1529,[0],stimuli/0011100.jpg,79453,prediction_trial,118,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,0,False,False,True,True,000,0.0-89.0,2,2823,"[0, 1, 2]",stimuli/0111000.jpg,82597,prediction_trial,120,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,010,2,2,False,False,False,False,111,0.0-91.0,1,783,[2],stimuli/2010111.jpg,83918,prediction_trial,122,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,1,False,False,True,True,010,0.0-93.0,1,876,"[0, 2, 1]",stimuli/0111010.jpg,85097,prediction_trial,124,image-keyboard-response,
2,Pilot (test data collection),True,1,False,True,010,1,1,False,True,True,True,101,0.0-95.0,1,1785,[1],stimuli/1010101.jpg,87165,prediction_trial,126,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,0,False,False,False,False,111,0.0-97.0,1,516,"[2, 0, 1]",stimuli/2111111.jpg,88017,prediction_trial,128,image-keyboard-response,
2,Pilot (test data collection),True,1,False,True,010,1,1,False,False,False,False,011,0.0-99.0,1,564,[1],stimuli/1010011.jpg,88855,prediction_trial,130,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,110,2,2,True,True,True,True,010,0.0-101.0,2,657,[2],stimuli/2110010.jpg,89839,prediction_trial,132,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,110,0,0,False,False,True,True,010,0.0-103.0,0,618,"[1, 0]",stimuli/0110010.jpg,90776,prediction_trial,134,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,100,1,1,True,True,True,True,001,0.0-105.0,1,936,[1],stimuli/1100001.jpg,92042,prediction_trial,136,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,1,False,False,True,True,001,0.0-107.0,0,801,"[0, 1, 2]",stimuli/0111001.jpg,93227,prediction_trial,138,image-keyboard-response,
2,Pilot (test data collection),True,1,False,True,010,1,1,False,True,True,True,001,0.0-109.0,1,579,[1],stimuli/1010001.jpg,94116,prediction_trial,140,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,110,0,1,False,False,True,True,011,0.0-111.0,0,630,"[0, 1]",stimuli/0110011.jpg,95054,prediction_trial,142,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,2,False,False,True,True,001,0.0-113.0,0,577,"[0, 1, 2]",stimuli/0111001.jpg,95976,prediction_trial,144,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,110,1,1,False,False,True,True,101,0.0-115.0,1,585,"[1, 0]",stimuli/1110101.jpg,96938,prediction_trial,146,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,0,False,False,True,True,010,0.0-117.0,2,635,"[1, 2, 0]",stimuli/2111010.jpg,97892,prediction_trial,148,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,2,False,False,True,True,011,0.0-119.0,0,795,"[2, 1, 0]",stimuli/0111011.jpg,99060,prediction_trial,150,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,2,2,False,False,True,True,100,0.0-121.0,2,619,"[0, 2, 1]",stimuli/2111100.jpg,100007,prediction_trial,152,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,001,1,1,True,True,True,True,101,0.0-123.0,1,1132,[1],stimuli/1001101.jpg,101503,prediction_trial,154,image-keyboard-response,
2,Pilot (test data collection),False,0,False,True,001,2,2,False,False,False,False,111,0.0-125.0,1,536,[2],stimuli/2001111.jpg,102378,prediction_trial,156,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,101,1,1,True,True,True,True,100,0.0-127.0,0,886,[1],stimuli/1101100.jpg,103595,prediction_trial,158,image-keyboard-response,
