workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,filler_trial,internal_node_id,key_trial,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,trick_trial,error
256,Experimen 4,True,1,False,False,011,3,1,False,False,True,True,111,False,0.0-225.0,False,1,1891,"[2, 1]",stimuli/3011111.jpg,645265,prediction_trial,250,image-keyboard-response,True,
256,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,110,False,0.0-227.0,False,1,1922,[1],stimuli/3010110.jpg,647729,prediction_trial,252,image-keyboard-response,True,
256,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,110,False,0.0-229.0,False,2,1170,[2],stimuli/3001110.jpg,649361,prediction_trial,254,image-keyboard-response,True,
256,Experimen 4,False,0,False,False,110,3,0,False,False,True,True,011,False,0.0-231.0,False,1,2211,"[1, 0]",stimuli/3110011.jpg,652986,prediction_trial,256,image-keyboard-response,True,
256,Experimen 4,True,1,False,False,111,1,1,False,False,True,True,100,True,0.0-233.0,False,1,1979,"[0, 2, 1]",stimuli/1111100.jpg,655457,prediction_trial,258,image-keyboard-response,False,
256,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,111,False,0.0-235.0,False,1,1090,[1],stimuli/3010111.jpg,657049,prediction_trial,260,image-keyboard-response,True,
256,Experimen 4,False,0,True,True,011,0,0,False,False,False,False,101,False,0.0-237.0,True,1,1648,[0],stimuli/0011101.jpg,659137,prediction_trial,262,image-keyboard-response,False,
256,Experimen 4,True,1,False,False,110,0,1,False,False,True,True,010,True,0.0-239.0,False,1,6411,"[0, 1]",stimuli/0110010.jpg,667203,prediction_trial,264,image-keyboard-response,False,
256,Experimen 4,True,1,False,False,101,3,2,False,False,True,True,101,False,0.0-241.0,False,2,2982,"[2, 0]",stimuli/3101101.jpg,671321,prediction_trial,266,image-keyboard-response,True,
256,Experimen 4,True,1,False,True,100,0,0,False,True,False,True,100,True,0.0-243.0,False,0,1609,[0],stimuli/0100100.jpg,673465,prediction_trial,268,image-keyboard-response,False,
256,Experimen 4,True,1,False,False,011,2,1,False,False,True,True,010,True,0.0-245.0,False,1,4020,"[1, 2]",stimuli/2011010.jpg,678034,prediction_trial,270,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,011,0,0,False,False,False,False,110,False,0.0-247.0,True,0,1491,[0],stimuli/0011110.jpg,680202,prediction_trial,272,image-keyboard-response,False,
256,Experimen 4,False,0,True,True,001,0,0,False,False,False,False,111,False,0.0-249.0,True,1,2555,[0],stimuli/0001111.jpg,683234,prediction_trial,274,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,111,2,0,False,False,True,True,100,True,0.0-251.0,False,1,3482,"[2, 0, 1]",stimuli/2111100.jpg,687217,prediction_trial,276,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,010,0,0,False,True,False,True,100,True,0.0-253.0,False,0,8816,[0],stimuli/0010100.jpg,697041,prediction_trial,278,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,001,1,1,False,True,False,True,010,True,0.0-255.0,False,1,2083,[1],stimuli/1001010.jpg,699858,prediction_trial,280,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,111,1,0,False,False,True,True,101,True,0.0-257.0,False,1,3515,"[0, 2, 1]",stimuli/1111101.jpg,704049,prediction_trial,282,image-keyboard-response,False,
256,Experimen 4,True,1,False,False,111,1,1,False,False,False,False,111,True,0.0-259.0,False,1,1100,"[0, 2, 1]",stimuli/1111111.jpg,706074,prediction_trial,284,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,110,1,0,False,False,False,False,111,False,0.0-261.0,True,2,1323,"[0, 1]",stimuli/1110111.jpg,708065,prediction_trial,286,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,110,0,0,False,False,False,False,110,False,0.0-263.0,True,1,1609,"[1, 0]",stimuli/0110110.jpg,711577,prediction_trial,288,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,010,2,2,False,True,False,True,001,True,0.0-265.0,False,2,6737,[2],stimuli/2010001.jpg,719457,prediction_trial,290,image-keyboard-response,False,
256,Experimen 4,True,1,False,True,100,0,0,False,True,True,True,000,True,0.0-267.0,False,0,15869,[0],stimuli/0100000.jpg,735915,prediction_trial,292,image-keyboard-response,False,
256,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,011,False,0.0-269.0,False,2,2474,[2],stimuli/3001011.jpg,739137,prediction_trial,294,image-keyboard-response,True,
256,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,110,False,0.0-271.0,False,0,2794,[0],stimuli/3100110.jpg,742474,prediction_trial,296,image-keyboard-response,True,
256,Experimen 4,True,1,True,True,010,2,2,False,False,False,False,101,False,0.0-273.0,True,2,1974,[2],stimuli/2010101.jpg,744916,prediction_trial,298,image-keyboard-response,False,
256,Experimen 4,True,1,False,False,011,3,1,False,False,True,True,110,False,0.0-275.0,False,1,2851,"[1, 2]",stimuli/3011110.jpg,748242,prediction_trial,300,image-keyboard-response,True,
256,Experimen 4,True,1,False,False,011,3,1,False,False,True,True,011,False,0.0-277.0,False,1,1221,"[2, 1]",stimuli/3011011.jpg,750645,prediction_trial,302,image-keyboard-response,True,
256,Experimen 4,False,0,False,False,101,0,0,False,False,False,False,110,False,0.0-279.0,True,1,4651,"[0, 2]",stimuli/0101110.jpg,756347,prediction_trial,304,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,110,0,0,False,False,True,True,001,True,0.0-281.0,False,1,4430,"[0, 1]",stimuli/0110001.jpg,761740,prediction_trial,306,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,011,1,2,False,False,False,False,111,False,0.0-283.0,True,0,2095,"[2, 1]",stimuli/1011111.jpg,764337,prediction_trial,308,image-keyboard-response,False,
256,Experimen 4,False,0,False,True,100,0,0,False,False,False,False,111,False,0.0-285.0,True,1,2404,[0],stimuli/0100111.jpg,767665,prediction_trial,310,image-keyboard-response,False,
256,Experimen 4,False,0,False,True,001,2,2,False,False,False,False,111,False,0.0-287.0,True,1,1419,[2],stimuli/2001111.jpg,769634,prediction_trial,312,image-keyboard-response,False,
256,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,011,False,0.0-289.0,False,0,1410,[0],stimuli/3100011.jpg,771705,prediction_trial,314,image-keyboard-response,True,
256,Experimen 4,False,0,False,False,110,0,0,False,False,False,False,101,False,0.0-291.0,True,2,1905,"[0, 1]",stimuli/0110101.jpg,774018,prediction_trial,316,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,111,2,0,False,False,True,True,000,True,0.0-293.0,False,1,1603,"[1, 2, 0]",stimuli/2111000.jpg,776081,prediction_trial,318,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,100,2,2,True,True,True,True,100,True,0.0-295.0,False,2,2255,[2],stimuli/2100100.jpg,778874,prediction_trial,320,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,010,2,2,True,True,True,True,110,True,0.0-297.0,False,2,1367,[2],stimuli/2010110.jpg,780641,prediction_trial,322,image-keyboard-response,False,
256,Experimen 4,True,1,False,False,110,0,1,False,False,True,True,000,True,0.0-299.0,False,1,1549,"[0, 1]",stimuli/0110000.jpg,782803,prediction_trial,324,image-keyboard-response,False,
256,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,011,False,0.0-301.0,False,1,1297,[1],stimuli/3010011.jpg,785025,prediction_trial,326,image-keyboard-response,True,
256,Experimen 4,False,0,False,False,101,3,0,False,False,True,True,011,False,0.0-303.0,False,2,2580,"[2, 0]",stimuli/3101011.jpg,788042,prediction_trial,328,image-keyboard-response,True,
256,Experimen 4,True,1,True,True,001,1,1,True,True,True,True,100,True,0.0-305.0,False,1,1098,[1],stimuli/1001100.jpg,789585,prediction_trial,330,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,011,0,0,True,True,True,True,010,True,0.0-307.0,False,0,930,[0],stimuli/0011010.jpg,790977,prediction_trial,332,image-keyboard-response,False,
256,Experimen 4,True,1,False,False,101,3,2,False,False,True,True,011,False,0.0-309.0,False,2,1755,"[2, 0]",stimuli/3101011.jpg,793163,prediction_trial,334,image-keyboard-response,True,
256,Experimen 4,False,0,False,False,101,0,0,False,False,False,False,111,False,0.0-311.0,True,1,1700,"[0, 2]",stimuli/0101111.jpg,795315,prediction_trial,336,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,101,2,0,False,False,False,False,111,False,0.0-313.0,True,1,867,"[0, 2]",stimuli/2101111.jpg,796625,prediction_trial,338,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,101,1,1,False,True,False,True,010,True,0.0-315.0,False,1,3611,[1],stimuli/1101010.jpg,800689,prediction_trial,340,image-keyboard-response,False,
256,Experimen 4,True,1,False,True,001,2,2,False,True,True,True,000,True,0.0-317.0,False,2,2690,[2],stimuli/2001000.jpg,803851,prediction_trial,342,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,010,0,0,True,True,True,True,011,True,0.0-319.0,False,0,2491,[0],stimuli/0010011.jpg,807121,prediction_trial,344,image-keyboard-response,False,
256,Experimen 4,True,1,True,True,000,0,0,True,True,True,True,010,True,0.0-321.0,False,0,843,[0],stimuli/0000010.jpg,808329,prediction_trial,346,image-keyboard-response,False,
256,Experimen 4,False,0,False,False,101,3,0,False,False,True,True,111,False,0.0-323.0,False,2,1683,"[2, 0]",stimuli/3101111.jpg,810401,prediction_trial,348,image-keyboard-response,True,
256,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,111,False,0.0-325.0,False,2,1250,[2],stimuli/3001111.jpg,812057,prediction_trial,350,image-keyboard-response,True,
256,Experimen 4,False,0,False,False,011,2,2,False,False,False,False,101,False,0.0-327.0,True,0,2161,"[2, 1]",stimuli/2011101.jpg,814681,prediction_trial,352,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,001,0,0,False,False,False,False,110,False,0.0-5.0,True,2,2145,[0],stimuli/0001110.jpg,141090,prediction_trial,30,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,001,1,1,False,False,False,False,111,False,0.0-7.0,True,0,3534,[1],stimuli/1001111.jpg,149072,prediction_trial,32,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,101,False,0.0-9.0,False,1,2202,[1],stimuli/3010101.jpg,155254,prediction_trial,34,image-keyboard-response,True,
307,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,111,False,0.0-11.0,False,2,1290,[2],stimuli/3001111.jpg,157204,prediction_trial,36,image-keyboard-response,True,
307,Experimen 4,True,1,False,False,011,1,1,False,False,True,True,001,True,0.0-13.0,False,1,2138,"[1, 2]",stimuli/1011001.jpg,160268,prediction_trial,38,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,110,2,2,False,False,False,False,011,False,0.0-15.0,True,1,1548,[2],stimuli/2110011.jpg,162472,prediction_trial,40,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,100,0,0,False,False,False,False,111,False,0.0-17.0,True,0,1358,[0],stimuli/0100111.jpg,166235,prediction_trial,42,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,101,False,0.0-19.0,False,0,1191,[0],stimuli/3100101.jpg,168417,prediction_trial,44,image-keyboard-response,True,
307,Experimen 4,False,0,False,False,110,1,0,False,False,True,True,101,True,0.0-21.0,False,1,1615,"[0, 1]",stimuli/1110101.jpg,170651,prediction_trial,46,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,110,3,1,False,False,True,True,111,False,0.0-23.0,False,1,751,"[0, 1]",stimuli/3110111.jpg,173041,prediction_trial,48,image-keyboard-response,True,
307,Experimen 4,False,0,False,False,101,3,0,False,False,True,True,111,False,0.0-25.0,False,2,1129,"[0, 2]",stimuli/3101111.jpg,174855,prediction_trial,50,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,100,2,2,False,False,False,False,011,False,0.0-27.0,True,0,869,[2],stimuli/2100011.jpg,176737,prediction_trial,52,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,010,1,1,False,False,False,False,110,False,0.0-29.0,True,1,1289,[1],stimuli/1010110.jpg,179315,prediction_trial,54,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,110,1,1,False,False,False,False,111,False,0.0-31.0,True,2,1212,"[0, 1]",stimuli/1110111.jpg,181197,prediction_trial,56,image-keyboard-response,False,
307,Experimen 4,False,0,False,True,010,3,1,False,True,True,True,011,False,0.0-33.0,False,2,931,[1],stimuli/3010011.jpg,182872,prediction_trial,58,image-keyboard-response,True,
307,Experimen 4,True,1,False,False,011,3,2,False,False,True,True,101,False,0.0-35.0,False,2,1381,"[2, 1]",stimuli/3011101.jpg,185102,prediction_trial,60,image-keyboard-response,True,
307,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,110,False,0.0-37.0,False,1,780,[1],stimuli/3010110.jpg,186619,prediction_trial,62,image-keyboard-response,True,
307,Experimen 4,False,0,False,False,011,2,1,False,False,False,False,011,False,0.0-39.0,True,2,754,"[1, 2]",stimuli/2011011.jpg,188084,prediction_trial,64,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,010,0,0,False,False,False,False,101,False,0.0-41.0,True,1,873,[0],stimuli/0010101.jpg,189611,prediction_trial,66,image-keyboard-response,False,
307,Experimen 4,True,1,True,True,010,0,0,True,True,True,True,011,True,0.0-43.0,False,0,2437,[0],stimuli/0010011.jpg,194214,prediction_trial,68,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,011,3,1,False,False,True,True,110,False,0.0-45.0,False,2,1153,"[1, 2]",stimuli/3011110.jpg,196111,prediction_trial,70,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,010,2,2,False,False,False,False,111,False,0.0-47.0,True,1,4186,[2],stimuli/2010111.jpg,201395,prediction_trial,72,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,101,3,0,False,False,True,True,111,False,0.0-49.0,False,2,966,"[0, 2]",stimuli/3101111.jpg,203386,prediction_trial,74,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,101,1,1,False,False,False,False,110,False,0.0-51.0,True,0,1210,[1],stimuli/1101110.jpg,205362,prediction_trial,76,image-keyboard-response,False,
307,Experimen 4,False,0,False,True,010,1,1,False,True,False,True,010,True,0.0-53.0,False,0,548,[1],stimuli/1010010.jpg,207036,prediction_trial,78,image-keyboard-response,False,
307,Experimen 4,True,1,True,True,001,0,0,True,True,True,True,000,True,0.0-55.0,False,0,1636,[0],stimuli/0001000.jpg,209541,prediction_trial,80,image-keyboard-response,False,
307,Experimen 4,True,1,True,True,110,2,2,True,True,True,True,000,True,0.0-57.0,False,2,1387,[2],stimuli/2110000.jpg,211555,prediction_trial,82,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,111,False,0.0-59.0,False,2,1066,[2],stimuli/3001111.jpg,213183,prediction_trial,84,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,001,0,0,False,False,False,False,101,False,0.0-61.0,True,2,1040,[0],stimuli/0001101.jpg,214901,prediction_trial,86,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,111,False,0.0-63.0,False,0,699,[0],stimuli/3100111.jpg,217795,prediction_trial,88,image-keyboard-response,True,
307,Experimen 4,False,0,False,True,001,3,2,False,True,True,True,110,False,0.0-65.0,False,0,1026,[2],stimuli/3001110.jpg,219438,prediction_trial,90,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,100,2,2,False,False,False,False,101,False,0.0-67.0,True,0,1118,[2],stimuli/2100101.jpg,221413,prediction_trial,92,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,011,0,0,False,True,False,True,100,True,0.0-69.0,False,2,1983,[0],stimuli/0011100.jpg,225079,prediction_trial,94,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,110,3,0,False,False,True,True,101,False,0.0-71.0,False,1,796,"[0, 1]",stimuli/3110101.jpg,227633,prediction_trial,96,image-keyboard-response,True,
307,Experimen 4,False,0,False,True,001,2,2,False,False,False,False,011,False,0.0-73.0,True,1,642,[2],stimuli/2001011.jpg,229174,prediction_trial,98,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,111,False,0.0-75.0,False,0,932,[0],stimuli/3100111.jpg,232252,prediction_trial,100,image-keyboard-response,True,
307,Experimen 4,True,1,False,False,110,3,1,False,False,True,True,101,False,0.0-77.0,False,1,1268,"[0, 1]",stimuli/3110101.jpg,234237,prediction_trial,102,image-keyboard-response,True,
307,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,111,False,0.0-79.0,False,1,783,[1],stimuli/3010111.jpg,235663,prediction_trial,104,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,010,0,0,False,True,False,True,100,True,0.0-81.0,False,1,812,[0],stimuli/0010100.jpg,236973,prediction_trial,106,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,110,False,0.0-83.0,False,1,882,[1],stimuli/3010110.jpg,238364,prediction_trial,108,image-keyboard-response,True,
307,Experimen 4,False,0,False,False,011,2,1,False,False,False,False,111,False,0.0-85.0,True,2,769,"[1, 2]",stimuli/2011111.jpg,239627,prediction_trial,110,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,001,1,1,True,True,True,True,000,True,0.0-87.0,False,2,760,[1],stimuli/1001000.jpg,240860,prediction_trial,112,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,100,1,1,False,False,False,False,011,False,0.0-89.0,True,0,1353,[1],stimuli/1100011.jpg,243634,prediction_trial,114,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,011,3,1,False,False,True,True,011,False,0.0-91.0,False,1,494,"[2, 1]",stimuli/3011011.jpg,247276,prediction_trial,116,image-keyboard-response,True,
307,Experimen 4,True,1,False,False,011,2,2,False,False,True,True,010,True,0.0-93.0,False,2,1517,"[1, 2]",stimuli/2011010.jpg,249421,prediction_trial,118,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,001,1,1,False,False,False,False,011,False,0.0-95.0,True,2,1120,[1],stimuli/1001011.jpg,251037,prediction_trial,120,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,110,False,0.0-97.0,False,0,864,[0],stimuli/3100110.jpg,252428,prediction_trial,122,image-keyboard-response,True,
307,Experimen 4,False,0,False,False,111,2,1,False,False,False,False,111,True,0.0-99.0,False,0,862,"[0, 2, 1]",stimuli/2111111.jpg,253698,prediction_trial,124,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,011,0,0,False,False,False,False,111,False,0.0-101.0,True,2,678,[0],stimuli/0011111.jpg,254942,prediction_trial,126,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,010,0,0,True,True,True,True,000,True,0.0-103.0,False,1,815,[0],stimuli/0010000.jpg,257185,prediction_trial,128,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,111,2,1,False,False,False,True,001,True,0.0-105.0,False,0,789,"[0, 1, 2]",stimuli/2111001.jpg,258643,prediction_trial,130,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,011,1,1,False,False,False,False,110,False,0.0-107.0,True,2,661,"[1, 2]",stimuli/1011110.jpg,260033,prediction_trial,132,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,110,0,0,False,False,False,False,110,False,0.0-109.0,True,0,1162,"[0, 1]",stimuli/0110110.jpg,261752,prediction_trial,134,image-keyboard-response,False,
307,Experimen 4,False,0,False,True,010,1,1,False,False,False,False,011,False,0.0-111.0,True,2,583,[1],stimuli/1010011.jpg,262837,prediction_trial,136,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,001,1,1,False,False,False,False,110,False,0.0-113.0,True,2,637,[1],stimuli/1001110.jpg,264138,prediction_trial,138,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,011,False,0.0-115.0,False,0,949,[0],stimuli/3100011.jpg,265809,prediction_trial,140,image-keyboard-response,True,
307,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,101,False,0.0-117.0,False,2,610,[2],stimuli/3001101.jpg,266928,prediction_trial,142,image-keyboard-response,True,
307,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,101,False,0.0-119.0,False,0,653,[0],stimuli/3100101.jpg,268144,prediction_trial,144,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,011,0,0,False,False,False,False,110,False,0.0-121.0,True,2,635,[0],stimuli/0011110.jpg,269296,prediction_trial,146,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,110,3,1,False,False,True,True,111,False,0.0-123.0,False,0,1006,"[0, 1]",stimuli/3110111.jpg,271080,prediction_trial,148,image-keyboard-response,True,
307,Experimen 4,True,1,False,False,101,0,0,False,False,False,False,111,False,0.0-125.0,True,0,1205,"[0, 2]",stimuli/0101111.jpg,272822,prediction_trial,150,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,101,2,2,False,False,False,False,101,False,0.0-127.0,True,2,580,"[0, 2]",stimuli/2101101.jpg,273975,prediction_trial,152,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,110,0,0,False,False,False,False,101,False,0.0-129.0,True,0,573,"[1, 0]",stimuli/0110101.jpg,275032,prediction_trial,154,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,110,1,0,False,False,False,False,011,False,0.0-131.0,True,1,582,"[0, 1]",stimuli/1110011.jpg,276090,prediction_trial,156,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,011,0,0,False,False,False,False,101,False,0.0-133.0,True,2,605,[0],stimuli/0011101.jpg,277250,prediction_trial,158,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,101,2,2,False,False,True,True,000,True,0.0-135.0,False,0,592,"[0, 2]",stimuli/2101000.jpg,278339,prediction_trial,160,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,010,2,2,True,True,True,True,000,True,0.0-137.0,False,1,712,[2],stimuli/2010000.jpg,279528,prediction_trial,162,image-keyboard-response,False,
307,Experimen 4,False,0,False,True,010,1,1,False,False,False,False,111,False,0.0-139.0,True,2,1382,[1],stimuli/1010111.jpg,282591,prediction_trial,164,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,011,1,2,False,False,False,False,111,False,0.0-141.0,True,2,806,"[2, 1]",stimuli/1011111.jpg,284066,prediction_trial,166,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,011,2,2,False,False,True,True,110,True,0.0-143.0,False,1,690,"[1, 2]",stimuli/2011110.jpg,285385,prediction_trial,168,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,011,False,0.0-145.0,False,1,943,[1],stimuli/3010011.jpg,286826,prediction_trial,170,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,010,2,2,False,False,False,False,101,False,0.0-147.0,True,1,882,[2],stimuli/2010101.jpg,288139,prediction_trial,172,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,101,2,0,False,False,False,True,001,True,0.0-149.0,False,0,956,"[0, 2]",stimuli/2101001.jpg,289535,prediction_trial,174,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,111,False,0.0-151.0,False,0,938,[0],stimuli/3100111.jpg,290894,prediction_trial,176,image-keyboard-response,True,
307,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,011,False,0.0-153.0,False,2,1767,[2],stimuli/3001011.jpg,293092,prediction_trial,178,image-keyboard-response,True,
307,Experimen 4,False,0,False,False,110,0,1,False,False,False,False,111,False,0.0-155.0,True,0,708,"[1, 0]",stimuli/0110111.jpg,294285,prediction_trial,180,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,101,False,0.0-157.0,False,2,761,[2],stimuli/3001101.jpg,295565,prediction_trial,182,image-keyboard-response,True,
307,Experimen 4,True,1,False,False,110,1,1,False,False,True,True,100,True,0.0-159.0,False,1,873,"[1, 0]",stimuli/1110100.jpg,296910,prediction_trial,184,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,001,1,1,False,True,False,True,010,True,0.0-161.0,False,2,754,[1],stimuli/1001010.jpg,298129,prediction_trial,186,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,101,False,0.0-163.0,False,1,1012,[1],stimuli/3010101.jpg,299730,prediction_trial,188,image-keyboard-response,True,
307,Experimen 4,True,1,True,True,000,0,0,False,False,False,False,111,True,0.0-165.0,False,0,586,[0],stimuli/0000111.jpg,300848,prediction_trial,190,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,000,0,0,True,True,True,True,011,True,0.0-167.0,False,2,1067,[0],stimuli/0000011.jpg,302457,prediction_trial,192,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,001,1,1,True,True,True,True,101,True,0.0-169.0,False,2,940,[1],stimuli/1001101.jpg,304145,prediction_trial,194,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,110,0,1,False,False,True,True,010,True,0.0-171.0,False,0,562,"[0, 1]",stimuli/0110010.jpg,305949,prediction_trial,196,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,110,1,0,False,False,False,False,110,False,0.0-173.0,True,0,699,"[0, 1]",stimuli/1110110.jpg,307092,prediction_trial,198,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,011,2,2,False,False,False,False,101,False,0.0-175.0,True,2,679,"[2, 1]",stimuli/2011101.jpg,308098,prediction_trial,200,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,100,0,0,False,False,False,False,110,False,0.0-177.0,True,0,744,[0],stimuli/0100110.jpg,309257,prediction_trial,202,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,110,2,2,False,False,False,False,101,False,0.0-179.0,True,0,721,[2],stimuli/2110101.jpg,310387,prediction_trial,204,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,101,3,2,False,False,True,True,110,False,0.0-181.0,False,2,1136,"[2, 0]",stimuli/3101110.jpg,312020,prediction_trial,206,image-keyboard-response,True,
307,Experimen 4,True,1,False,False,111,1,0,False,False,False,False,111,True,0.0-183.0,False,0,753,"[1, 2, 0]",stimuli/1111111.jpg,313299,prediction_trial,208,image-keyboard-response,False,
307,Experimen 4,False,0,False,False,101,0,2,False,False,True,True,010,True,0.0-185.0,False,0,1038,"[2, 0]",stimuli/0101010.jpg,314780,prediction_trial,210,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,010,0,0,False,False,False,False,111,False,0.0-187.0,True,2,689,[0],stimuli/0010111.jpg,316032,prediction_trial,212,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,010,0,0,True,True,True,True,001,True,0.0-189.0,False,1,758,[0],stimuli/0010001.jpg,317617,prediction_trial,214,image-keyboard-response,False,
307,Experimen 4,True,1,False,False,101,3,0,False,False,True,True,011,False,0.0-191.0,False,0,1086,"[2, 0]",stimuli/3101011.jpg,319500,prediction_trial,216,image-keyboard-response,True,
307,Experimen 4,True,1,False,True,100,0,0,False,False,False,False,101,False,0.0-193.0,True,0,1091,[0],stimuli/0100101.jpg,321168,prediction_trial,218,image-keyboard-response,False,
307,Experimen 4,True,1,False,True,010,3,1,False,True,True,True,111,False,0.0-195.0,False,1,786,[1],stimuli/3010111.jpg,322474,prediction_trial,220,image-keyboard-response,True,
307,Experimen 4,False,0,True,True,000,1,1,True,True,True,True,001,True,0.0-197.0,False,2,926,[1],stimuli/1000001.jpg,323905,prediction_trial,222,image-keyboard-response,False,
307,Experimen 4,False,0,True,True,000,1,1,True,True,True,True,100,True,0.0-199.0,False,0,806,[1],stimuli/1000100.jpg,325294,prediction_trial,224,image-keyboard-response,False,
